TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm, 
1617velv-flte1,11020,Terminators,15,4,82,100,5,,0.40,9.3,11.5,
1617velv-flte1,7579,B.E.A.R.S.,16,4,49,36,5,,0.40,-3.1,0.4,
1617velv-flte1,6090,Rock Star Robotics,17,2,178,41,6,,0.17,21.0,19.3,
1617velv-flte1,10179,Tech Turtles,18,2,121,60,5,,0.20,14.2,14.4,
1617velv-flte1,9444,FLA Tech 2.0,19,2,120,60,5,,0.20,11.1,13.8,
1617velv-flte1,7142,Deceptidogs,20,2,116,55,5,,0.20,8.9,10.5,
1617velv-flte1,10050,Raccoon Robotics,21,2,111,40,5,,0.20,8.1,9.8,
1617velv-flte1,8614,Olympia Robotic Titan,22,0,100,30,5,,0.00,3.6,6.3,
1617velv-flneflmp2,9944,SATURN,1,11,127,110,6,,0.92,57.0,49.7,
1617velv-flneflmp2,10670,Fatherboards,2,9,113,50,6,,0.75,26.6,23.3,
1617velv-flneflmp2,10013,Master Builders,3,7,129,102,6,,0.58,30.2,27.6,
1617velv-flneflmp2,10497,SwampBots,4,7,117,62,6,,0.58,21.4,19.6,
1617velv-flneflmp2,8797,Oakleaf High School,5,7,113,50,6,,0.58,12.7,14.2,
1617velv-flneflmp2,10168,LJH Gator Techs,6,7,104,62,6,,0.58,16.4,16.0,
1617velv-flneflmp2,12102,Patriot Programmers,7,7,70,47,6,,0.58,20.7,17.7,
1617velv-flneflmp2,10385,RoboTech Warriors,8,7,62,47,6,,0.58,5.2,7.8,
1617velv-flneflmp2,10768,Middleburg High School,9,5,127,110,6,,0.42,15.3,16.4,
1617velv-flneflmp2,9938,Baldwin Middle/Senior,10,5,120,50,6,,0.42,11.3,12.3,
1617velv-flneflmp2,10584,Keystone Heights High School,11,5,115,104,6,,0.42,9.7,11.9,
1617velv-flneflmp2,11774,Palatka High School Robo-Panthers,12,5,85,45,6,,0.42,10.6,9.6,
1617velv-flneflmp2,11263,TechnoMancers,13,5,75,50,6,,0.42,-3.9,1.1,
1617velv-flneflmp2,8799,Lake Asbury Junior,14,5,60,50,6,,0.42,7.6,8.4,
1617velv-flneflmp2,11465,Fort White Indibots,15,3,115,40,6,,0.25,4.0,6.4,
1617velv-flneflmp2,8796,Clay,16,1,64,17,6,,0.08,-2.7,-0.2,
1617velv-flrlkp,7203,KNO3,1,16,370,195,8,,1.00,153.5,135.8,
1617velv-flrlkp,2845,Team Duct Tape,2,10,332,105,8,,0.63,41.9,39.0,
1617velv-flrlkp,4960,Stealth Tigers,3,10,325,180,9,,0.56,19.0,21.1,
1617velv-flrlkp,2425,Hydra Alpha,4,10,167,80,6,,0.83,34.0,31.8,
1617velv-flrlkp,7719,Team RISE,5,8,325,185,8,,0.50,21.8,25.8,
1617velv-flrlkp,9175,Warrior Bots,6,8,156,195,6,,0.67,23.1,26.3,
1617velv-flrlkp,7017,Polk Overdrive,7,8,145,62,6,,0.67,32.6,30.8,
1617velv-flrlkp,11429,The Mechanical Bulls,8,6,180,180,6,,0.50,19.6,22.8,
1617velv-flrlkp,11619,14 Spicy Boiz,9,6,155,150,6,,0.50,-1.2,6.1,
1617velv-flrlkp,4469,Hydra Beta,10,6,130,75,7,,0.43,23.6,21.6,
1617velv-flrlkp,7263,The Knights of Cavalry,11,4,162,80,6,,0.33,19.9,19.1,
1617velv-flrlkp,10204,Robotic Bacon Eating Narwhals,12,4,146,65,6,,0.33,15.1,16.1,
1617velv-flrlkp,8387,Biohazardous,13,4,145,165,6,,0.33,10.3,14.1,
1617velv-flrlkp,11628,Coding Hope,14,4,121,50,6,,0.33,12.6,13.3,
1617velv-flrlkp,11434,JagWires,15,4,73,62,6,,0.33,10.3,11.0,
1617velv-flrlkp,11343,CDS Patriot Bots,16,2,140,75,6,,0.17,11.2,13.1,
1617velv-flrlkp,11710,RoboRaiders,17,2,120,130,6,,0.17,-2.3,4.0,
1617velv-flpbl21,11800,TechGarage5,1,8,68,55,5,,0.80,15.8,15.4,
1617velv-flpbl21,11599,Westgate 1,2,8,50,55,5,,0.80,22.5,20.7,
1617velv-flpbl21,11596,Cuda,3,6,86,31,5,,0.60,11.6,11.5,
1617velv-flpbl21,11601,Westgate 3,4,6,72,31,5,,0.60,8.8,9.3,
1617velv-flpbl21,11605,Cabana 2,5,6,60,35,5,,0.60,8.0,9.0,
1617velv-flpbl21,10746,Tech Garage 6,6,6,58,50,5,,0.60,18.0,17.0,
1617velv-flpbl21,11602,Westgate 4,7,6,54,45,5,,0.60,13.1,12.9,
1617velv-flpbl21,10606,Tech Garage,8,6,52,50,5,,0.60,23.7,21.9,
1617velv-flpbl21,11798,TechGarage3,9,6,42,45,5,,0.60,16.1,15.4,
1617velv-flpbl21,11797,TechGarage2,10,6,41,50,5,,0.60,15.3,14.6,
1617velv-flpbl21,11604,Cabana 1,11,4,80,55,5,,0.40,17.4,16.8,
1617velv-flpbl21,11597,Mechanical Owls,12,4,63,31,5,,0.40,2.6,4.5,
1617velv-flpbl21,12228,CATS2,13,4,58,55,5,,0.40,14.6,13.8,
1617velv-flpbl21,12249,Minjas,14,2,52,35,5,,0.20,2.9,4.6,
1617velv-flpbl21,12226,CATS FTC 1,15,2,46,30,5,,0.20,3.5,4.6,
1617velv-flpbl21,11600,Westgate 2,16,0,54,20,5,,0.00,0.6,2.3,
1617velv-flpbl22,450,Children of the Swamp,1,10,125,85,5,,1.00,43.0,37.7,
1617velv-flpbl22,7509,Blazer Robotics,2,10,120,100,5,,1.00,39.9,37.3,
1617velv-flpbl22,11796,TechGarage 1,3,10,100,100,5,,1.00,57.4,49.3,
1617velv-flpbl22,6364,Pulsatrix,4,8,159,155,5,,0.80,47.4,42.0,
1617velv-flpbl22,5257,Eagles Robotics Xperience,5,8,135,155,5,,0.80,75.0,63.7,
1617velv-flpbl22,10200,Ninoxide,6,8,118,75,5,,0.80,15.8,20.8,
1617velv-flpbl22,10743,TechGarage 3,7,6,115,60,5,,0.60,8.6,11.9,
1617velv-flpbl22,11799,Blazers Robotics 2,8,6,110,120,5,,0.60,6.6,12.2,
1617velv-flpbl22,9207,Skynet,9,5,85,85,5,,0.50,8.4,12.4,
1617velv-flpbl22,10206,360 Degrees,10,5,76,50,5,,0.50,3.4,7.2,
1617velv-flpbl22,8844,Skeleton Albifacies,11,5,68,81,5,,0.50,11.9,16.5,
1617velv-flpbl22,10688,ATL Eagles Robotics,12,4,75,75,5,,0.40,12.8,15.0,
1617velv-flpbl22,11551,Robot Matrix,13,3,148,55,5,,0.30,14.9,15.9,
1617velv-flpbl22,7625,Otus,14,3,130,75,6,,0.25,22.5,19.4,
1617velv-flpbl22,5158,T.I.T.A.N.S.,15,2,96,71,5,,0.20,11.8,14.0,
1617velv-flpbl22,8551,Relentless Robotics,16,1,136,36,5,,0.10,17.9,16.4,
1617velv-flpbl22,10744,TechGarage 4,17,1,110,35,5,,0.10,2.2,5.4,
1617velv-flpbl22,6568,Jedi Knights,18,1,80,35,5,,0.10,4.4,5.8,
1617velv-flpbl22,9498,Robo Warriors,19,0,90,35,5,,0.00,9.9,10.2,
1617velv-flpg,8908,Robo Mojo,1,12,335,155,6,,1.00,91.1,82.6,
1617velv-flpg,10345,Royal Blue,2,9,370,100,6,,0.75,59.6,54.7,
1617velv-flpg,506,Pandara,3,9,360,130,6,,0.75,70.6,65.7,
1617velv-flpg,7321,Charlotte Surge,4,8,295,100,6,,0.67,38.2,38.0,
1617velv-flpg,409,Aluminati,5,8,245,155,6,,0.67,34.8,35.6,
1617velv-flpg,9762,Radio Active,6,6,345,130,7,,0.43,28.6,29.7,
1617velv-flpg,516,Gears of Fire,7,6,185,115,7,,0.43,11.8,14.7,
1617velv-flpg,6324,Twisted Circuitz,8,5,200,100,6,,0.42,14.1,16.8,
1617velv-flpg,7524,Eisenschrek,9,4,300,75,6,,0.33,17.5,20.6,
1617velv-flpg,7650,The Circuit Breakers,10,4,290,115,6,,0.33,25.9,27.4,
1617velv-flpg,499,NanoFusion,11,4,260,130,6,,0.33,31.9,32.7,
1617velv-flpg,3736,Serious Business,12,4,220,100,6,,0.33,18.3,20.5,
1617velv-flpg,3101,Boom Bots,13,1,315,100,6,,0.08,19.1,21.5,
1617velv-flsf2,10830,RoboPanthers2000,1,10,317,155,6,,0.83,71.8,63.3,
1617velv-flsf2,10087,FatherBoards,2,10,242,140,6,,0.83,69.0,62.5,
1617velv-flsf2,11204,Shark-A-Tech,3,10,189,125,6,,0.83,18.2,22.5,
1617velv-flsf2,6322,WiredCats,4,8,246,105,6,,0.67,30.9,32.7,
1617velv-flsf2,10088,SharkBeta,5,8,237,145,6,,0.67,53.4,49.5,
1617velv-flsf2,5125,Raiderbots,6,8,234,120,6,,0.67,29.4,30.0,
1617velv-flsf2,9110,WiredCats Junior,7,8,223,145,6,,0.67,69.2,62.1,
1617velv-flsf2,9987,EagleBotics Gold,8,8,165,140,6,,0.67,36.5,35.6,
1617velv-flsf2,619,Mecha Makos,9,6,370,105,6,,0.50,58.3,51.9,
1617velv-flsf2,11199,Forge,10,6,340,105,7,,0.43,41.9,39.6,
1617velv-flsf2,10022,WiredCats Girls,11,6,297,120,6,,0.50,34.5,33.9,
1617velv-flsf2,7318,Phoenix Gears,12,6,287,155,6,,0.50,34.7,34.9,
1617velv-flsf2,11650,TechTiger Robotics,13,6,166,120,6,,0.50,19.2,22.0,
1617velv-flsf2,10366,WiredCats Future,14,6,156,70,6,,0.50,8.6,12.4,
1617velv-flsf2,10130,Crown Joules,15,4,210,100,6,,0.33,14.8,18.3,
1617velv-flsf2,5442,Half LIFE TERRA,16,4,189,80,6,,0.33,9.8,13.3,
1617velv-flsf2,3888,Greased Lightning,17,4,182,110,6,,0.33,24.6,24.2,
1617velv-flsf2,7029,Bosco's Bots,18,4,162,55,6,,0.33,11.6,13.6,
1617velv-flsf2,6321,Robo Raiders,19,4,135,110,6,,0.33,-0.3,6.3,
1617velv-flsf2,11910,REEF ROBOTICS 2,20,2,251,105,7,,0.14,12.9,15.5,
1617velv-flsf2,9986,EagleBotics Navy,21,0,138,40,6,,0.00,-2.1,1.7,
1617velv-flneflmt1,4717,Mechromancers,1,10,247,235,5,,1.00,144.8,119.1,
1617velv-flneflmt1,11774,Palatka High School Robo-Panthers,2,10,163,160,5,,1.00,16.9,27.0,
1617velv-flneflmt1,10497,SwampBots,3,9,275,235,5,,0.90,60.1,56.7,
1617velv-flneflmt1,9938,Baldwin Middle/Senior,4,8,177,140,5,,0.80,7.9,17.6,
1617velv-flneflmt1,10168,LJH Gator Techs,5,8,148,106,5,,0.80,23.3,25.2,
1617velv-flneflmt1,10179,Tech Turtles,6,7,259,90,5,,0.70,58.2,48.6,
1617velv-flneflmt1,11892,Hilliard High School Flashes,7,7,205,80,5,,0.70,22.6,24.2,
1617velv-flneflmt1,9944,SATURN,8,6,276,106,5,,0.60,60.6,51.7,
1617velv-flneflmt1,4227,Metal Morphosis,9,4,270,80,5,,0.40,61.6,50.1,
1617velv-flneflmt1,10385,RoboTech Warriors,10,4,268,76,5,,0.40,49.6,42.2,
1617velv-flneflmt1,9435,Mechanical Eagles,11,4,203,70,6,,0.33,20.4,21.2,
1617velv-flneflmt1,12102,Patriot Programmers,12,4,173,175,5,,0.40,13.5,22.5,
1617velv-flneflmt1,9937,Gamma Rays Atlantic Coast High,13,4,161,90,5,,0.40,17.7,16.3,
1617velv-flneflmt1,10768,Middleburg High School,14,4,145,75,5,,0.40,11.9,16.3,
1617velv-flneflmt1,10167,Green Cove Springs Junior High,15,4,116,76,5,,0.40,-0.9,5.4,
1617velv-flneflmt1,10013,Master Builders,16,4,116,71,5,,0.40,28.7,26.2,
1617velv-flneflmt1,10276,talknerdytome,17,3,206,71,6,,0.25,22.0,19.9,
1617velv-flneflmt1,11593,Brainstormers,18,2,211,76,5,,0.20,13.5,19.7,
1617velv-flneflmt1,10583,The Robotic Gladiators,19,2,206,70,5,,0.20,23.3,24.5,
1617velv-flneflmt1,11465,Fort White Indibots,20,2,199,82,5,,0.20,15.5,18.0,
1617velv-flneflmt1,9075,The Funky Bunch,21,2,164,96,6,,0.17,-16.6,-2.5,
1617velv-wvcmp,5040,Loveland Nuts & Bolts,1,8,355,175,5,SC,0.80,75.4,71.1,
1617velv-wvcmp,8393,BrainSTEM,2,8,320,150,5,FC,0.80,71.7,64.9,
1617velv-wvcmp,8645,Robotic Doges,3,8,310,135,5,SC,0.80,91.9,78.1,
1617velv-wvcmp,6054,int elligence,4,8,245,135,5,WC,0.80,37.2,42.7,
1617velv-wvcmp,11362,M Cubed,5,6,320,125,5,W1,0.60,30.6,36.1,
1617velv-wvcmp,6029,Robowiz,6,6,310,135,5,F2,0.60,25.8,31.5,
1617velv-wvcmp,6253,Avalanche,7,6,280,135,5,S1,0.60,53.6,49.1,
1617velv-wvcmp,2821,CART,8,6,265,105,5,,0.60,12.5,21.1,
1617velv-wvcmp,6700,X BOTS,9,6,260,170,5,W2,0.60,81.6,70.3,
1617velv-wvcmp,8297,Geared UP!,10,6,260,170,5,S2,0.60,43.8,44.4,
1617velv-wvcmp,5421,RM'd and Dangerous,11,6,225,120,5,,0.60,44.4,37.6,
1617velv-wvcmp,4318,Green Machine Reloaded,12,4,405,150,5,F1,0.40,71.3,63.5,
1617velv-wvcmp,5414,Tri Robotics,13,4,250,175,5,S1,0.40,55.6,50.3,
1617velv-wvcmp,9872,(In)Formal Logic,14,4,225,110,5,S2,0.40,15.3,22.5,
1617velv-wvcmp,4106,Supposable Thumbs,15,4,200,130,5,,0.40,32.1,29.1,
1617velv-wvcmp,11261,Protectors of Rupert,16,4,185,90,5,,0.40,21.5,21.8,
1617velv-wvcmp,10353,Metal Works,17,4,155,135,5,,0.40,18.8,26.3,
1617velv-wvcmp,6987,HatTrix,18,2,295,85,5,,0.20,10.4,16.4,
1617velv-wvcmp,8498,The Evil Purple Sox,19,2,210,110,5,,0.20,15.2,20.7,
1617velv-wvcmp,118,Steel Hornets,20,2,155,90,5,,0.20,11.1,14.0,
1617velv-wvcmp,8395,ARC Systems,21,0,255,85,5,,0.00,8.5,16.8,
1617velv-vaced1,9631,CyberKnights,1,10,135,80,5,WC,1.00,34.1,30.7,
1617velv-vaced1,4924,Tuxedo Pandas,2,8,140,127,5,W1,0.80,53.8,47.3,
1617velv-vaced1,9918,RAD,3,7,114,60,5,FC,0.70,25.9,22.0,
1617velv-vaced1,8094,Robotic Rampage,4,7,85,55,5,SC,0.70,26.5,23.9,
1617velv-vaced1,3804,Team Snuffleupagus,5,7,74,70,5,SC,0.70,35.0,28.5,
1617velv-vaced1,7039,Lord of the Bricks,6,6,98,100,5,S1,0.60,32.0,27.6,
1617velv-vaced1,8474,Wolverines,7,6,78,35,5,,0.60,0.3,3.4,
1617velv-vaced1,11991,Futaba B,8,6,52,45,5,,0.60,1.6,5.5,
1617velv-vaced1,10362,RIP: Robots in Powhatan,9,6,36,55,5,S2,0.60,-6.8,0.1,
1617velv-vaced1,9069,F.A.R.,10,6,34,40,5,S1,0.60,6.5,8.5,
1617velv-vaced1,6124,Geek Gods,11,6,11,100,5,W2,0.60,25.9,22.6,
1617velv-vaced1,3668,Smokie Jr.,12,5,72,75,5,,0.50,10.6,12.7,
1617velv-vaced1,12088,NIght Vipers,13,5,60,55,5,,0.50,2.1,6.1,
1617velv-vaced1,7217,Hail Hydraulics,14,5,50,30,5,,0.50,3.0,4.6,
1617velv-vaced1,8095,Bulldogs,15,4,90,75,5,F1,0.40,25.0,22.7,
1617velv-vaced1,10570,CAT5 CyberCanes,16,4,88,127,5,S2,0.40,27.5,25.2,
1617velv-vaced1,11368,Robots at the Center of the Universe RATCOTU,17,4,37,70,5,,0.40,11.6,12.9,
1617velv-vaced1,6295,Big Bang Robotics,18,4,22,80,5,,0.40,9.3,9.8,
1617velv-vaced1,9337,Aluminati,19,4,20,45,5,,0.40,-2.2,1.1,
1617velv-vaced1,975,Synergy,20,2,65,40,5,,0.20,6.0,7.3,
1617velv-vaced1,11484,JMHS Robotics,21,2,40,35,5,,0.20,-4.9,-0.3,
1617velv-vaced1,5648,TekTwisters 2.0,22,2,39,33,5,F2,0.20,6.1,5.5,
1617velv-vaced1,7862,Avengineers,23,0,45,15,5,,0.00,0.4,1.5,
1617velv-vaced2,3749,Bionic Penguins,1,8,147,60,5,FC,0.80,25.8,23.3,
1617velv-vaced2,8275,Tech Busters,2,8,125,80,5,F1,0.80,31.1,28.7,
1617velv-vaced2,6481,TechnoMancers,3,8,97,50,5,SC,0.80,19.1,18.4,
1617velv-vaced2,6158,Spartabots,4,8,93,60,5,S1,0.80,33.9,29.0,
1617velv-vaced2,9202,Her Majesty's Engineers,5,8,78,60,5,WC,0.80,32.0,27.7,
1617velv-vaced2,10567,Voltage,6,8,73,37,5,SC,0.80,3.8,7.3,
1617velv-vaced2,7844,Ratchet Bots,7,6,117,80,5,S1,0.60,27.8,25.6,
1617velv-vaced2,6027,L.E.D. Empire,8,6,81,35,5,F2,0.60,5.3,7.5,
1617velv-vaced2,12017,Lucille Murray Brown Middle School,9,6,60,130,5,S2,0.60,26.4,24.0,
1617velv-vaced2,8910,Veritas School,10,5,85,65,5,W1,0.50,21.1,19.4,
1617velv-vaced2,364,Warrior Geeks,11,5,28,40,5,,0.50,4.3,5.7,
1617velv-vaced2,7090,First Appalachian Robotics,12,4,95,35,5,S2,0.40,10.5,10.7,
1617velv-vaced2,12012,Nescio,13,4,93,65,5,,0.40,21.4,19.3,
1617velv-vaced2,12019,Boushall Middle School,14,4,82,50,5,,0.40,13.2,12.4,
1617velv-vaced2,11422,Tunstall Titans,15,4,82,40,5,,0.40,10.2,11.8,
1617velv-vaced2,5431,Royal Phoenix,16,4,68,60,5,,0.40,0.4,4.9,
1617velv-vaced2,4323,iCATZ,17,4,67,130,5,W2,0.40,30.1,27.1,
1617velv-vaced2,11209,Code Crushing Griffins,18,4,55,60,5,,0.40,14.3,14.6,
1617velv-vaced2,9422,Steve & Friends INC.,19,4,31,45,5,,0.40,6.2,7.4,
1617velv-vaced2,11700,AISeahorse,20,3,36,45,5,,0.30,4.1,5.8,
1617velv-vaced2,9882,Spegonauts,21,2,60,20,5,,0.20,3.1,4.7,
1617velv-vaced2,3116,Robo Warriors,22,1,30,10,5,,0.10,-11.5,-6.3,
1617velv-vaced2,10306,Seahorses,23,0,53,25,5,,0.00,-2.4,0.4,
1617velv-calaf2m1,6372,Patriotic Robotics,1,9,100,80,5,,0.90,46.1,40.8,
1617velv-calaf2m1,7833,Imperial Tech Robotics,2,7,105,50,5,,0.70,13.1,15.5,
1617velv-calaf2m1,11971,Farquaad Star Squaad,3,5,105,65,5,,0.50,16.7,16.2,
1617velv-calaf2m1,7832,Gear Gurus,4,5,100,50,5,,0.50,17.1,17.1,
1617velv-calaf2m1,12109,Retrofuturism,5,2,75,80,5,,0.20,8.4,10.1,
1617velv-calaf2m1,5827,Robo Hazard,6,2,65,75,5,,0.20,5.0,7.9,
